DayNum,DayZero,Season,Seed_1,Seed_2,Seed_diff,Seed_ratio,Score_ratio,Count_ratio,Var_ratio,Mean_score1,Mean_score2,Mean_score_diff,Mean_score_ratio,result
136,1998-10-26,1999,15,2,13,7.5,0.799958796868562,1.028301886792453,1.2615765474194442,62.341743119266056,80.13679245283019,-17.795049333564137,0.7779415822758493,0
136,1998-10-26,1999,8,9,-1,0.8888888888888888,1.0293914971387483,0.7491582491582491,1.1790900048834922,77.20898876404495,56.19023569023569,21.018753073809258,1.374064155731273,0
136,1998-10-26,1999,13,4,9,3.25,0.9716942858034516,0.8534136546184738,1.0990062169542485,73.26117647058824,64.3433734939759,8.917802976612336,1.1385970690120446,0
136,1998-10-26,1999,8,9,-1,0.8888888888888888,1.1521292311644935,0.711340206185567,0.8808045930731949,86.65458937198068,53.50171821305842,33.15287115892226,1.6196599336660271,0
136,1998-10-26,1999,14,3,11,4.666666666666667,0.819620351159694,0.9711751662971175,1.0509209884222264,60.42922374429224,71.60310421286032,-11.173880468568079,0.8439469825868082,0
136,1998-10-26,1999,15,2,13,7.5,0.9156704993322693,1.0670103092783505,1.1809810614105603,67.90338164251207,79.12628865979381,-11.222907017281742,0.8581646225626098,0
136,1998-10-26,1999,3,14,-11,0.21428571428571427,1.298450258290285,0.6786941580756014,0.8607062528898377,98.63291139240506,51.554982817869416,47.07792857453565,1.9131596210758122,0
137,1998-10-26,1999,5,12,-7,0.4166666666666667,0.9770096867530507,0.9092872570194385,0.9031854477371526,73.78859857482185,68.67386609071275,5.114732484109098,1.0744785866191506,1
137,1998-10-26,1999,3,14,-11,0.21428571428571427,1.0281587763099678,0.9037656903765691,1.0285693650113492,75.30787037037037,66.19665271966527,9.1112176507051,1.1376386460096404,1
137,1998-10-26,1999,1,16,-15,0.0625,1.3375372462060842,0.8934108527131783,1.1641792723039495,83.73969631236443,55.934108527131784,27.805587785232646,1.4971132734107147,1
137,1998-10-26,1999,6,11,-5,0.5454545454545454,1.1816134118479904,0.7361563517915309,1.0197063543884668,81.24115044247787,50.61400651465798,30.627143927819894,1.6051120240589958,1
137,1998-10-26,1999,3,14,-11,0.21428571428571427,1.1851527818281975,0.7459016393442623,0.7917689163133433,80.38461538461539,50.59180327868852,29.792812105926863,1.5888861470663747,1
137,1998-10-26,1999,2,15,-13,0.13333333333333333,1.001012292118583,1.0833333333333333,1.1068671833327428,70.9948717948718,76.83333333333333,-5.83846153846153,0.9240113465709996,1
137,1998-10-26,1999,10,7,3,1.4285714285714286,1.046459100701925,0.9008620689655172,1.1318502998203346,72.04545454545455,62.02155172413793,10.023902821316618,1.1616196715925675,1
137,1998-10-26,1999,1,16,-15,0.0625,1.3640047052672852,1.01187648456057,0.9434077725665578,73.49295774647888,54.52019002375297,18.972767722725912,1.3479952603697822,1
137,1998-10-26,1999,9,8,1,1.125,0.8708120819717191,0.8986486486486487,1.045272677064582,71.46115288220551,73.74549549549549,-2.2843426132899793,0.969023970915898,1
137,1998-10-26,1999,12,5,7,2.4,1.0557326514169616,0.8732106339468303,0.8887815618181851,70.5807962529274,58.37832310838446,12.202473144542942,1.2090240434259816,1
137,1998-10-26,1999,13,4,9,3.25,1.0658796334516636,0.6646525679758308,1.5729661328741256,88.02954545454546,54.89274924471299,33.13679620983247,1.6036643576022758,1
137,1998-10-26,1999,10,7,3,1.4285714285714286,0.9281579170314309,0.7495711835334476,1.0981168049706185,75.21052631578948,60.739279588336196,14.471246727453284,1.2382518664286595,1
137,1998-10-26,1999,6,11,-5,0.5454545454545454,1.1108806404657934,0.873046875,0.932660339068636,68.2930648769575,53.671875,14.621189876957501,1.2724180937773741,1
137,1998-10-26,1999,4,13,-9,0.3076923076923077,1.0984459553212156,1.0,0.7232986636072666,73.13163972286374,66.57736720554273,6.55427251732101,1.0984459553212154,1
137,1998-10-26,1999,9,8,1,1.125,2.1416459188479915,0.9732739420935412,0.9984587070662613,72.83066361556064,33.097995545657014,39.732668069903625,2.2004554177637257,1
137,1998-10-26,1999,2,15,-13,0.13333333333333333,1.0751794215874368,0.8274509803921568,1.0543764829436886,71.71090047393365,55.188235294117646,16.522665179816002,1.299387452629367,1
137,1998-10-26,1999,12,5,7,2.4,1.023531305327539,0.9092872570194385,0.9031854477371526,75.5249406175772,67.0950323974082,8.429908220168997,1.1256413167853934,0
137,1998-10-26,1999,14,3,11,4.666666666666667,0.9726124243076261,0.9037656903765691,1.0285693650113492,73.24537037037037,68.06066945606695,5.18470091430342,1.0761776361551973,0
137,1998-10-26,1999,16,1,15,16.0,0.7476427313231789,0.8934108527131783,1.1641792723039495,62.60737527114968,74.81395348837209,-12.206578217222415,0.8368408879886342,0
137,1998-10-26,1999,11,6,5,1.8333333333333333,0.8463004820130171,0.7361563517915309,1.0197063543884668,68.75442477876106,59.806188925081436,8.948235853679627,1.1496205662743195,0
137,1998-10-26,1999,14,3,11,4.666666666666667,0.843773069036227,0.7459016393442623,0.7917689163133433,67.82637362637362,59.959016393442624,7.867357232930999,1.1312122464002163,0
137,1998-10-26,1999,15,2,13,7.5,0.9989887315804681,1.0833333333333333,1.1068671833327428,70.92307692307692,76.91111111111111,-5.988034188034192,0.9221434445358166,0
137,1998-10-26,1999,7,10,-3,0.7,0.955603519840611,0.9008620689655172,1.1318502998203346,68.8468899521531,64.90301724137932,3.943872710773789,1.0607656296795298,0
137,1998-10-26,1999,16,1,15,16.0,0.7331353008815639,1.01187648456057,0.9434077725665578,53.88028169014085,74.36579572446556,-20.48551403432471,0.7245304264580713,0
137,1998-10-26,1999,8,9,-1,0.8888888888888888,1.1483533826675552,0.8986486486486487,1.045272677064582,82.06265664160401,64.21846846846847,17.844188173135535,1.2778669220661514,0
137,1998-10-26,1999,5,12,-7,0.4166666666666667,0.9472095029530825,0.8732106339468303,0.8887815618181851,66.85480093676814,61.6319018404908,5.222899096277345,1.0847434354661762,0
137,1998-10-26,1999,4,13,-9,0.3076923076923077,0.9381922391758966,0.6646525679758308,1.5729661328741256,82.58863636363637,58.50906344410876,24.079572919527607,1.411552868941917,0
137,1998-10-26,1999,7,10,-3,0.7,1.0774028660966928,0.7495711835334476,1.0981168049706185,81.03203661327231,56.37564322469983,24.656393388572482,1.437358972389867,0
137,1998-10-26,1999,11,6,5,1.8333333333333333,0.9001867199528286,0.873046875,0.932660339068636,61.47651006711409,59.623046875,1.8534631921140914,1.031086354845298,0
137,1998-10-26,1999,13,4,9,3.25,0.9103770605696963,1.0,0.7232986636072666,66.57736720554273,73.13163972286374,-6.55427251732101,0.9103770605696963,0
137,1998-10-26,1999,8,9,-1,0.8888888888888888,0.4669305935212241,0.9732739420935412,0.9984587070662613,34.006864988558355,70.88418708240535,-36.87732209384699,0.47975248624949574,0
137,1998-10-26,1999,15,2,13,7.5,0.9300773246976406,0.8274509803921568,1.0543764829436886,66.69668246445498,59.33725490196078,7.359427562494197,1.1240270985682388,0
138,1998-10-26,1999,1,9,-8,0.1111111111111111,1.0162502408632539,0.8837209302325582,1.1413854385617628,75.70334928229666,65.83086680761099,9.872482474685668,1.1499673778189454,1
138,1998-10-26,1999,1,9,-8,0.1111111111111111,0.9846900560266052,0.7319932998324958,1.0265758686153332,75.20823798627002,55.90787269681742,19.3003652894526,1.34521730766106,1
138,1998-10-26,1999,6,14,-8,0.42857142857142855,1.0726878853524413,0.9540481400437637,0.9944281801959445,73.8211009174312,65.65645514223195,8.164645775199247,1.1243540449680405,1
138,1998-10-26,1999,10,2,8,5.0,0.9241392788508518,0.8162839248434238,0.7745141297580781,72.56265984654732,64.09394572025052,8.468714126296803,1.1321297047814785,1
138,1998-10-26,1999,5,4,1,1.25,0.9185807656395891,0.7135761589403974,0.8133481466726832,79.89095127610209,62.061258278145694,17.829692997956393,1.2872918386225334,1
138,1998-10-26,1999,2,10,-8,0.2,1.1681908822113731,0.960352422907489,1.1915914034487627,77.93119266055047,64.06607929515418,13.865113365396283,1.2164189461558796,1
138,1998-10-26,1999,4,12,-8,0.3333333333333333,1.1188588987045638,1.0167464114832536,1.2319292493318728,75.39529411764705,68.51435406698565,6.880940050661408,1.100430634490606,1
138,1998-10-26,1999,3,6,-3,0.5,0.93149301949925,0.7263681592039801,0.9823789786434576,73.72831050228311,57.492537313432834,16.235773188850274,1.282397924105132,1
138,1998-10-26,1999,9,1,8,9.0,0.9840096068765011,0.8837209302325582,1.1413854385617628,74.49282296650718,66.90063424947147,7.592188717035711,1.1134845551497248,0
138,1998-10-26,1999,9,1,8,9.0,1.015547982717702,0.7319932998324958,1.0265758686153332,76.37757437070938,55.051926298157454,21.325648072551928,1.387373331081163,0
138,1998-10-26,1999,14,6,8,2.3333333333333335,0.9322376188404896,0.9540481400437637,0.9944281801959445,68.81880733944953,70.4288840262582,-1.610076686808668,0.9771389720415223,0
138,1998-10-26,1999,2,10,-8,0.2,1.0820879740589313,0.8162839248434238,0.7745141297580781,78.51918158567774,59.23173277661795,19.28744880905979,1.3256269554328084,0
138,1998-10-26,1999,4,5,-1,0.8,1.0886359016060174,0.7135761589403974,0.8133481466726832,86.97215777262181,57.008278145695364,29.96387962692645,1.5256057646636534,0
138,1998-10-26,1999,10,2,8,5.0,0.8560244864323975,0.960352422907489,1.1915914034487627,66.71100917431193,74.84140969162996,-8.130400517318037,0.8913649468814413,0
138,1998-10-26,1999,12,4,8,3.0,0.8937677495864932,1.0167464114832536,1.2319292493318728,67.38588235294118,76.65789473684211,-9.272012383900929,0.8790468690050686,0
138,1998-10-26,1999,6,3,3,2.0,1.0735453503855326,0.7263681592039801,0.9823789786434576,79.15068493150685,53.55389718076285,25.596787750743992,1.4779631193663836,0
139,1998-10-26,1999,1,9,-8,0.1111111111111111,1.212932415873315,0.719188767550702,1.0792930683304414,83.73969631236443,49.65210608424337,34.08759022812106,1.686528586930141,1
139,1998-10-26,1999,3,6,-3,0.5,0.9960240734184799,0.6426553672316384,0.8451361738933236,80.38461538461539,51.86581920903955,28.518796175575837,1.549857239517107,1
139,1998-10-26,1999,10,2,8,5.0,0.9951424228405261,0.755877034358047,1.0860611416614308,72.04545454545455,54.723327305605785,17.32212723984876,1.3165400952890214,1
139,1998-10-26,1999,1,9,-8,0.1111111111111111,1.098025462069933,0.9383259911894273,0.9932584052493062,73.49295774647888,62.80396475770925,10.688992988769627,1.170196149717722,1
139,1998-10-26,1999,12,4,8,3.0,0.9517463525547907,0.857429718875502,1.3143780251023998,70.5807962529274,63.5863453815261,6.994450871401298,1.1099992589514889,1
139,1998-10-26,1999,13,5,8,2.6,1.2468372766779334,0.8043875685557587,1.8555512546304869,88.02954545454546,56.79159049360146,31.237954960943995,1.5500454325973398,1
139,1998-10-26,1999,10,2,8,5.0,1.1870485408841376,0.875751503006012,1.111211051614995,75.21052631578948,55.48697394789579,19.72355236789369,1.3554627503459604,1
139,1998-10-26,1999,6,3,3,2.0,0.9383395321673378,0.7351973684210527,0.8083196771275031,68.2930648769575,53.50822368421053,14.784841192746974,1.2763096992343208,1
139,1998-10-26,1999,9,1,8,9.0,0.8244482437053156,0.719188767550702,1.0792930683304414,69.03904555314534,60.22464898595944,8.814396567185902,1.1463586208570657,0
139,1998-10-26,1999,6,3,3,2.0,1.0039917976760082,0.6426553672316384,0.8451361738933236,80.7054945054945,51.659604519774014,29.045889985720486,1.5622553686914586,0
139,1998-10-26,1999,2,10,-8,0.2,1.0048812883944878,0.755877034358047,1.0860611416614308,72.39712918660287,54.45750452079566,17.93962466580721,1.3294242882348128,0
139,1998-10-26,1999,9,1,8,9.0,0.9107256931135812,0.9383259911894273,0.9932584052493062,66.9319248826291,68.96035242290749,-2.0284275402783862,0.9705855978252719,0
139,1998-10-26,1999,4,12,-8,0.3333333333333333,1.0507001128143871,0.857429718875502,1.3143780251023998,74.1592505854801,60.51807228915663,13.641178296323467,1.2254066889498005,0
139,1998-10-26,1999,5,13,-8,0.38461538461538464,0.8020292773603903,0.8043875685557587,1.8555512546304869,70.60227272727273,70.80987202925046,-0.20759930197772292,0.99706821526394,0
139,1998-10-26,1999,2,10,-8,0.2,0.8424255332096023,0.875751503006012,1.111211051614995,63.359267734553775,65.86573146292585,-2.5064637283720756,0.9619458605757244,0
139,1998-10-26,1999,3,6,-3,0.5,1.065712320241098,0.7351973684210527,0.8083196771275031,72.7807606263982,50.20888157894737,22.571879047450835,1.4495594870393458,0
143,1998-10-26,1999,1,5,-4,0.2,0.9544913309906194,0.75736568457539,1.1127844034088081,75.20823798627002,59.675909878682845,15.532328107587176,1.26027802741782,1
143,1998-10-26,1999,10,6,4,1.6666666666666667,0.8815012738457715,0.8283898305084746,0.813796554836055,72.56265984654732,68.19067796610169,4.371981880445631,1.0641140697064047,1
143,1998-10-26,1999,4,1,3,4.0,1.0126090254076603,0.9340659340659341,1.0185822372495956,75.39529411764705,69.54725274725274,5.848041370394313,1.0840873095540833,1
143,1998-10-26,1999,3,2,1,1.5,0.9504090882335628,0.8156424581005587,0.8148861494018544,73.72831050228311,63.273743016759774,10.454567485523334,1.1652275807795054,1
143,1998-10-26,1999,5,1,4,5.0,1.047678451895576,0.75736568457539,1.1127844034088081,78.79405034324942,56.96013864818024,21.833911695069183,1.3833191458666987,0
143,1998-10-26,1999,6,10,-4,0.6,1.134428309601015,0.8283898305084746,0.813796554836055,82.31713554987212,60.110169491525426,22.206966058346694,1.3694377548124785,0
143,1998-10-26,1999,1,4,-3,0.25,0.9875479823986518,0.9340659340659341,1.0185822372495956,74.45647058823529,70.42417582417582,4.032294764059472,1.057257251744439,0
143,1998-10-26,1999,2,3,-1,0.6666666666666666,1.0521784906945777,0.8156424581005587,0.8148861494018544,77.57534246575342,60.13594040968343,17.439402056069994,1.2899996563995164,0
144,1998-10-26,1999,1,12,-11,0.08333333333333333,1.280907824009556,0.719188767550702,1.1420314753420908,83.73969631236443,47.01716068642746,36.72253562593697,1.7810453691759771,1
144,1998-10-26,1999,3,10,-7,0.3,1.2145110410094637,0.7434640522875817,0.8404554389955173,80.38461538461539,49.20751633986928,31.177099044746107,1.6335840815336085,1
144,1998-10-26,1999,1,13,-12,0.07692307692307693,0.80830299744404,0.726962457337884,0.5674315782086926,73.49295774647888,66.09726962457339,7.3956881219054935,1.1118909777047121,1
144,1998-10-26,1999,6,10,-4,0.6,0.9288039675054005,0.7061611374407583,0.9356000868566067,68.2930648769575,51.92259083728278,16.37047403967472,1.3152861553264399,1
144,1998-10-26,1999,12,1,11,12.0,0.780696300901461,0.719188767550702,1.1420314753420908,65.37527114967462,60.22464898595944,5.150622163715177,1.0855234899736148,0
144,1998-10-26,1999,10,3,7,3.3333333333333335,0.8233766233766234,0.7434640522875817,0.8404554389955173,66.18681318681318,59.76307189542484,6.423741291388346,1.1074867989153703,0
144,1998-10-26,1999,13,1,12,13.0,1.2371598313530088,0.726962457337884,0.5674315782086926,90.9225352112676,53.42662116040955,37.49591405085805,1.7018208008752655,0
144,1998-10-26,1999,10,6,4,1.6666666666666667,1.0766534543191273,0.7061611374407583,0.9356000868566067,73.52796420581656,48.2259083728278,25.302055832988756,1.5246569051096368,0
145,1998-10-26,1999,1,10,-9,0.1,1.1583956012970533,0.8371647509578544,1.3284201380268128,75.20823798627002,54.35249042145594,20.85574756481408,1.383712823517304,1
145,1998-10-26,1999,4,3,1,1.3333333333333333,0.9922583841699439,0.8252427184466019,1.1330948373796796,75.39529411764705,62.70485436893204,12.690439748715015,1.2023836890529909,1
145,1998-10-26,1999,10,1,9,10.0,0.8632629465100712,0.8371647509578544,1.3284201380268128,64.92448512585813,62.96168582375479,1.9627993021033348,1.0311745036115725,0
145,1998-10-26,1999,3,4,-1,0.75,1.0078020160409449,0.8252427184466019,1.1330948373796796,75.9835294117647,62.21941747572816,13.76411193603655,1.221218913555498,0
146,1998-10-26,1999,1,6,-5,0.16666666666666666,1.264585448946834,0.6759530791788856,1.1729861849373726,83.73969631236443,44.76099706744868,38.97869924491575,1.8708183865113686,1
146,1998-10-26,1999,1,3,-2,0.3333333333333333,0.8559945317840054,0.6826923076923077,1.0931243249851001,73.49295774647888,58.61378205128205,14.879175695196828,1.2538511451484025,1
146,1998-10-26,1999,6,1,5,6.0,0.7907729768935862,0.6759530791788856,1.1729861849373726,66.21908893709328,56.604105571847505,9.61498336524577,1.169863709851249,0
146,1998-10-26,1999,3,1,2,3.0,1.1682317618500064,0.6826923076923077,1.0931243249851001,85.85680751173709,50.17307692307692,35.68373058866017,1.711212721583108,0
152,1998-10-26,1999,1,4,-3,0.25,1.0256842368067909,0.8323809523809523,1.0547549737099162,75.20823798627002,61.034285714285716,14.173952271984305,1.2322293462781813,1
152,1998-10-26,1999,1,1,0,1.0,1.2330394787274819,0.7259842519685039,1.194387535778795,83.73969631236443,49.30393700787402,34.43575930449041,1.6984383275313468,1
152,1998-10-26,1999,4,1,3,4.0,0.9749589241161079,0.8323809523809523,1.0547549737099162,73.32494279176201,62.60190476190476,10.72303802985725,1.1712893253111134,0
152,1998-10-26,1999,1,1,0,1.0,0.8110040410320174,0.7259842519685039,1.194387535778795,67.91323210412148,60.793700787401576,7.1195313167199,1.1171096877555988,0
154,1998-10-26,1999,1,1,0,1.0,0.8513625531033053,0.667175572519084,1.0212938010748152,75.20823798627002,58.93740458015267,16.270833406117347,1.2760697306239472,1
154,1998-10-26,1999,1,1,0,1.0,1.1745877198320454,0.667175572519084,1.0212938010748152,88.33867276887872,50.17709923664122,38.161573532237504,1.7605376578718301,0
136,1999-11-01,2000,1,16,-15,0.0625,1.2282567413596657,0.8144329896907216,1.2000508575484536,81.87341772151899,54.28865979381443,27.58475792770456,1.5081127077454124,1
136,1999-11-01,2000,7,10,-3,0.7,1.07639927450918,0.951271186440678,1.1053573310717573,75.34075723830735,66.58262711864407,8.758130119663278,1.1315377674127682,1
136,1999-11-01,2000,10,7,3,1.4285714285714286,0.8231811393215276,0.75,0.9346849993042226,72.96926713947991,66.48226950354609,6.486997635933818,1.0975748524287037,1
136,1999-11-01,2000,2,15,-13,0.13333333333333333,1.3297144386253297,1.1994750656167978,1.2010891019906538,76.11378555798687,68.65879265091864,7.454992907068231,1.1085803087882944,1
136,1999-11-01,2000,5,12,-7,0.4166666666666667,1.2798967024235202,0.8738738738738738,1.0905325116334903,79.70721649484535,54.42162162162162,25.285594873223737,1.464624061536193,1
136,1999-11-01,2000,4,13,-9,0.3076923076923077,2.0662374572240587,1.2332439678284182,1.2757339363256912,77.44347826086957,46.22252010723861,31.22095815363096,1.6754490685751608,1
136,1999-11-01,2000,3,14,-11,0.21428571428571427,1.0796499423469237,0.8766355140186916,1.3477367875056865,77.86140724946695,63.220560747663555,14.640846501803395,1.231583622933058,1
136,1999-11-01,2000,1,16,-15,0.0625,1.1638174674295167,0.9386503067484663,1.052094891785111,73.56644880174292,59.333333333333336,14.233115468409586,1.2398839685687009,1
136,1999-11-01,2000,3,14,-11,0.21428571428571427,1.7448261238337575,1.0107066381156318,1.8604742332058262,87.16737288135593,50.49250535331906,36.67486752803687,1.7263427962507725,1
136,1999-11-01,2000,6,11,-5,0.5454545454545454,1.0566453404152583,0.8503649635036497,1.065140577623493,75.13519313304721,60.46715328467153,14.668039848375678,1.2425786406600035,1
136,1999-11-01,2000,2,15,-13,0.13333333333333333,1.236204431736955,0.9957537154989384,1.2743963731543682,73.75053304904051,59.40552016985138,14.345012879189134,1.2414760924266648,1
136,1999-11-01,2000,4,13,-9,0.3076923076923077,1.3335434173669467,0.8823529411764706,1.1580532060641873,79.34583333333333,52.5,26.84583333333333,1.5113492063492062,1
136,1999-11-01,2000,5,12,-7,0.4166666666666667,1.3127000695894224,1.0306345733041575,0.9180628059220356,80.09978768577494,62.88840262582057,17.211385059954374,1.2736813838691423,1
136,1999-11-01,2000,6,11,-5,0.5454545454545454,1.1736397070380034,0.7644151565074135,1.3637988446771092,80.46767241379311,52.41021416803954,28.057458245753573,1.5353433236466985,1
136,1999-11-01,2000,8,9,-1,0.8888888888888888,0.9989163751199728,0.7908611599297012,0.9694353025563063,71.69777777777777,56.76449912126538,14.933278656512393,1.263074260985032,1
136,1999-11-01,2000,8,9,-1,0.8888888888888888,0.9149614829080405,0.9573560767590619,1.1029463487325832,67.71937639198218,70.85714285714286,-3.1377664651606807,0.9557170055320066,1
136,1999-11-01,2000,16,1,15,16.0,0.8141620284477428,0.8144329896907216,1.2000508575484536,66.65822784810126,66.68041237113403,-0.02218452303276308,0.9996673007522916,0
136,1999-11-01,2000,10,7,3,1.4285714285714286,0.9290232943124039,0.951271186440678,1.1053573310717573,69.99331848552339,71.66949152542372,-1.676173039900334,0.976612460836202,0
136,1999-11-01,2000,7,10,-3,0.7,1.2147994557117865,0.75,0.9346849993042226,88.64302600472813,54.726950354609926,33.9160756501182,1.6197326076157152,0
136,1999-11-01,2000,15,2,13,7.5,0.7520411683532658,1.1994750656167978,1.2010891019906538,57.24070021881838,91.29658792650919,-34.05588770769081,0.6269752410122413,0
136,1999-11-01,2000,12,5,7,2.4,0.7813130529256558,0.8738738738738738,1.0905325116334903,62.27628865979381,69.65405405405406,-7.377765394260244,0.8940798853066781,0
136,1999-11-01,2000,13,4,9,3.25,0.4839714799011902,1.2332439678284182,1.2757339363256912,37.4804347826087,95.50670241286863,-58.02626763025994,0.3924377434850955,0
136,1999-11-01,2000,14,3,11,4.666666666666667,0.9262261412492812,0.8766355140186916,1.3477367875056865,72.11727078891258,68.25607476635514,3.8611960225574364,1.0565692656041905,0
136,1999-11-01,2000,16,1,15,16.0,0.8592412710634644,0.9386503067484663,1.052094891785111,63.21132897603486,69.05316973415133,-5.841840758116469,0.9154008312636908,0
136,1999-11-01,2000,14,3,11,4.666666666666667,0.5731230099895487,1.0107066381156318,1.8604742332058262,49.95762711864407,88.10064239828694,-38.14301527964287,0.5670517916633881,0
136,1999-11-01,2000,11,6,5,1.8333333333333333,0.9463913403592951,0.8503649635036497,1.065140577623493,71.10729613733906,63.89233576642336,7.214960370915705,1.112923722139257,0
136,1999-11-01,2000,15,2,13,7.5,0.8089276937754778,0.9957537154989384,1.2743963731543682,59.6588486140725,73.43736730360934,-13.778518689536838,0.8123772788235609,0
136,1999-11-01,2000,13,4,9,3.25,0.7498818463477394,0.8823529411764706,1.1580532060641873,59.5,70.01102941176471,-10.51102941176471,0.8498660925274378,0
136,1999-11-01,2000,12,5,7,2.4,0.7617886394359478,1.0306345733041575,0.9180628059220356,61.01910828025478,82.55361050328227,-21.534502223027495,0.7391452403868962,0
136,1999-11-01,2000,11,6,5,1.8333333333333333,0.8520502450652168,0.7644151565074135,1.3637988446771092,68.5625,61.510708401976935,7.051791598023065,1.1146433162814366,0
136,1999-11-01,2000,9,8,1,1.125,1.001084800396727,0.7908611599297012,0.9694353025563063,71.77555555555556,56.70298769771529,15.07256785784027,1.265816114279417,0
136,1999-11-01,2000,9,8,1,1.125,1.0929421824639873,0.9573560767590619,1.1029463487325832,74.01336302895324,64.8315565031983,9.181806525754936,1.1416255758922274,0
137,1999-11-01,2000,2,15,-13,0.13333333333333333,1.1786833855799372,0.8589981447124304,1.3623842350934463,75.52483801295897,55.04081632653061,20.484021686428356,1.3721605719818277,1
137,1999-11-01,2000,5,12,-7,0.4166666666666667,1.0627724498692241,0.8392857142857143,1.4755636102951395,75.21489361702127,59.39821428571429,15.816679331306986,1.266282067929288,1
